image_id	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
purple_00_00_04_01	405	「暗黒の魔術師」シャドー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_01.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6	エヴォーカー	E					
purple_00_00_04_02	406	ヴィオレ魔ゐ Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_02.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6	カードバトラー	E					
purple_00_00_04_03	407	ヴィオレ魔ゐ Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_03.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6	カードバトラー	E					
purple_00_00_04_04	408	ヴィオレ魔ゐ Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_04.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6	カードバトラー	E					
purple_00_00_04_05	409	紫乃宮 まゐ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_05.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6	カードバトラー	R					
purple_00_00_04_06	410	騎士王蛇ペンドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_06.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6		R					
purple_00_00_04_07	411	デス・ヘイズ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_04_07.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:04 FORBIDDEN	6		C					
purple_00_00_05_00	412	永遠の魔女	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_00_00_05_00.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:05 GLORY	2	ヒューマノイド	E					
purple_02_00_06_00	413	執事のヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_00_06_00.png?v=20201113	base_minion	ベース・ミニオン	purple	紫		PC:06 HELIX	1		C					
purple_01_02_01_00	414	マッドール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:01 AWAKEN	14	モンスター	C					
purple_01_02_02_00	415	ミュルミュール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:02 CONTRACT	11	モンスター	R					
purple_01_01_03_00	416	花嫁の亡霊	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:03 EVOLVE	8	モンスター	R					
purple_01_01_04_00	417	ソードール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:04 FORBIDDEN	6	BS|スケルトン	C					
purple_01_01_04_01	418	ソウルホース	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:04 FORBIDDEN	6	BS	C					
purple_01_01_05_00	419	アーマーバット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	1	PC:05 GLORY	2	ウイング	C					
purple_01_03_01_00	420	マッドピッド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_03_01_00.png?v=20201113	magic	マジック	purple	紫	1	PC:01 AWAKEN	14		C					
purple_01_03_02_00	421	バッドトーク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_03_02_00.png?v=20201113	magic	マジック	purple	紫	1	PC:02 CONTRACT	11		C					
purple_01_02_03_00	422	闇からの刺客	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_03_00.png?v=20201113	magic	マジック	purple	紫	1	PC:03 EVOLVE	8		C					
purple_01_02_04_00	423	スカルの第1魔法：チャージ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_04_00.png?v=20201113	magic	マジック	purple	紫	1	PC:04 FORBIDDEN	6		R					
purple_01_02_04_01	424	シャドーの第1魔法：ブレイクソード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_04_01.png?v=20201113	magic	マジック	purple	紫	1	PC:04 FORBIDDEN	6		E					
purple_01_02_05_00	425	ライフスティール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_05_00.png?v=20201113	magic	マジック	purple	紫	1	PC:05 GLORY	2		R					
purple_01_02_05_01	426	宴の時間 Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_02_05_01.png?v=20201113	magic	マジック	purple	紫	1	PC:05 GLORY	2		L					
purple_01_03_EX04_00	427	マスカレイド・ドーパント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_03_EX04_00.png?v=20201113	token_minion	ミニオン・トークン	purple	紫	1	EX:04 KAMEN RIDER	4	スケルトン	Basic					
purple_01_03_EX04c_00	428	S・スケルトン・トークン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_01_03_EX04c_00.png?v=20201113	token_minion	ミニオン・トークン	purple	紫	1	EX:04 HEROIC_MASQUERADE	3	スケルトン	Basic					
purple_02_02_01_00	429	ラスカル・インプ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:01 AWAKEN	14	デーモン	C					
purple_02_02_01_01	430	アッシュブリンガー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:01 AWAKEN	14	モンスター	E					
purple_02_02_00_00	431	ツインテールキャット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	ベーシック	15	ビースト	Basic					
purple_02_02_00_01	432	シルバーヘッドクロウ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_00_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	ベーシック	15	ウイング	Basic					
purple_02_02_01r_00	433	酔いどれインプ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:01R BEYOND	12	デーモン	R					
purple_02_02_02_00	434	「さまよえる骨」リシャール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:02 CONTRACT	11	スケルトン	R					
purple_02_02_02r_00	435	ドゥーズアイ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:02R DIVINE	10	モンスター	R					
purple_02_01_03_00	436	タナトスの海賊	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:03 EVOLVE	8	スケルトン	R					
purple_02_01_04_00	437	妖薬の売人	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:04 FORBIDDEN	6	デーモン	C					
purple_02_01_04_01	438	シキツル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:04 FORBIDDEN	6	BS	C					
purple_02_01_04_02	439	冥闘士バラム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:04 FORBIDDEN	6	BS|デーモン	R					
purple_02_01_EX04_00	440	スミロドン・ドーパント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	EX:04 KAMEN RIDER	4	デーモン	C					
purple_02_01_EX04c_00	441	怪異05 スカル・スミロドン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	EX:04 HEROIC_MASQUERADE	3	デーモン	C					
purple_02_01_05_00	442	美食のヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:05 GLORY	2		C					
purple_03_01_06_00	443	切り裂きのヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:06 HELIX	1		C					
purple_07_01_06_01	444	ポイズン・スパイダー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_07_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	2	PC:06 HELIX	1	モンスター	C					
purple_02_03_00_01	445	怨念の生霊	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_03_00_01.png?v=20201113	magic	マジック	purple	紫	2	ベーシック	15		Basic					
purple_02_03_00_00	446	リターニング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_03_00_00.png?v=20201113	magic	マジック	purple	紫	2	ベーシック	15		Basic					
purple_02_02_03_00	447	絡みつく腕	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_03_00.png?v=20201113	magic	マジック	purple	紫	2	PC:03 EVOLVE	8		R					
purple_02_02_04_00	448	シャドーの第2魔法：ブラックライトニング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_02_04_00.png?v=20201113	magic	マジック	purple	紫	2	PC:04 FORBIDDEN	6		E					
purple_02_04_00_00	449	S・アリュシナシオン・トークン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_02_04_00_00.png?v=20201113	token_minion	ミニオン・トークン	purple	紫	2	ベーシック	15	スケルトン	Basic					
purple_03_02_01_00	450	クリムゾンメイル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:01 AWAKEN	14	モンスター	R					
purple_03_02_01_01	451	「導きの女王」キャサリン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:01 AWAKEN	14	デーモン	E					
purple_03_02_00_00	452	シャドウハンド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	ベーシック	15	モンスター	Basic					
purple_03_02_01r_00	453	マッドライノ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:01R BEYOND	12	アンデッド	C					
purple_03_02_02_00	454	アン・テ・ロウフェ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:02 CONTRACT	11	デーモン	C					
purple_03_02_02r_00	455	タブーマン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:02R DIVINE	10	モンスター	C					
purple_03_02_02r_01	456	棍棒スケルトン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:02R DIVINE	10	スケルトン	C					
purple_03_01_03_00	457	スカルラット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:03 EVOLVE	8	ラット	C					
purple_03_01_03_01	458	豚コウモリ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_03_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:03 EVOLVE	8	ウイング	C					
purple_03_01_04_00	459	タナトスの暗殺者	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:04 FORBIDDEN	6	スケルトン	C					
purple_03_01_04_01	460	「案内人」ジェントルマン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:04 FORBIDDEN	6	デーモン	R					
purple_03_01_04_02	461	グラシャハウンド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:04 FORBIDDEN	6	BS|デーモン	R					
purple_03_01_EX04_00	462	クレイドール・ドーパント	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	EX:04 KAMEN RIDER	4	デーモン	C					
purple_03_01_EX04c_00	463	怪異04 ドール・ロール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	EX:04 HEROIC_MASQUERADE	3	デーモン	C					
purple_03_01_05_00	464	悪戯好きのヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:05 GLORY	2		C					
purple_04_01_05_00	465	魅惑のヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:05 GLORY	2		R					
purple_03_01_05_01	466	ブラックランス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:05 GLORY	2	デーモン|レギオン	R					
purple_03_01_05_02	467	「悪魔娘」シンドラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_05_02.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:05 GLORY	2	デーモン	E					
purple_03_01_05_03	468	「黒の隊長」アイ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_01_05_03.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:05 GLORY	2	レギオン	E					
purple_04_01_06_00	469	「吸血姉妹・妹」カーラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	3	PC:06 HELIX	1		E					
purple_03_03_01_00	470	リアニメート	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_03_01_00.png?v=20201113	magic	マジック	purple	紫	3	PC:01 AWAKEN	14		C					
purple_03_03_01r_00	471	交換の壺	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_03_01r_00.png?v=20201113	magic	マジック	purple	紫	3	PC:01R BEYOND	12		C					
purple_03_03_02_00	472	ドゥームドロード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_03_02_00.png?v=20201113	magic	マジック	purple	紫	3	PC:02 CONTRACT	11		R					
purple_03_03_02r_00	473	ドレイン・リチュアル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_03_02r_00.png?v=20201113	magic	マジック	purple	紫	3	PC:02R DIVINE	10		R					
purple_03_02_04_00	474	力の吸収	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_04_00.png?v=20201113	magic	マジック	purple	紫	3	PC:04 FORBIDDEN	6		C					
purple_03_02_04_01	475	スカルの第2魔法：サクリファイス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_04_01.png?v=20201113	magic	マジック	purple	紫	3	PC:04 FORBIDDEN	6		R					
purple_03_02_04_02	476	デッドリィバランス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_04_02.png?v=20201113	magic	マジック	purple	紫	3	PC:04 FORBIDDEN	6		C					
purple_03_02_04_03	477	グリーディコア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_04_03.png?v=20201113	magic	マジック	purple	紫	3	PC:04 FORBIDDEN	6		C					
purple_03_02_05_01	478	吸血鬼の戯れ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_05_01.png?v=20201113	magic	マジック	purple	紫	3	PC:05 GLORY	2		C					
purple_03_02_05_00	479	宴の時間 Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_03_02_05_00.png?v=20201113	magic	マジック	purple	紫	3	PC:05 GLORY	2		L					
purple_04_02_01_00	480	グレイブローバー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:01 AWAKEN	14	デーモン	C					
purple_04_02_00_00	481	バンシー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	ベーシック	15	モンスター	Basic					
purple_04_02_01r_00	482	キューブロップ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:01R BEYOND	12	モンスター	R					
purple_04_02_02_00	483	「死滅の竜巫女」フランチェスカ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:02 CONTRACT	11	ヒューマノイド	R					
purple_04_02_02r_00	484	アンジュ・ダークネス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:02R DIVINE	10	デミゴッド	L					
purple_04_02_02r_01	485	「死滅の竜騎士」ドロシー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/purple_04_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	purple	紫	4	PC:02R DIVINE	10	ヒューマノイド	L					
