image_id	color	name_jp	name_en	cost	bp	dp	ability_jp	ability_en	pack_jp	pack_en	rarity_en	gamerch_url	ability_jp_source	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
colorless_08_01_EX04_00	colorless	仮面ライダーアークゼロ	Arc - Mask of Sanctity	8			【破壊時】\n相手の【召喚時】または【変身時】を持つミ二オン\n1体を除外する。この効果で除外したミ二オンと同\nじミニオン1体を自分のフィールドに出す。\n【アタック時】\nターンに1回、このミニオンをアクティブにする。	[When Destroyed]\nBanish one of your opponent's minions with\na [When Summoned] or [When Morphed]\neffect. Then, a copy of the minion banished by\nthis effect enters your field.\n[When Attacking]\nOnce per turn, this minion enters the Active\nState.					ocr	1410	仮面ライダーアークゼロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EX:04 KAMEN RIDER	4	仮面	L					
colorless_08_01_EX04c_00	colorless	聖具のマスク アーク		8			【破壊時】\n相手の【召喚時】または【変身時】を持つミ二オン\n1体を除外する。この効果で除外したミ二オンと同\nじミニオン1体を自分のフィールドに出す。\n【アタック時】\nターンに1回、このミニオンをアクティブにする。						ocr	1411	聖具のマスク アーク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EX:04 HEROIC_MASQUERADE	3	仮面	L					
colorless_08_02_01_00	colorless	地の天使ウリエル	The Archangel Uriel	8	800	2	【召喚時】\n自分の手札が4枚になるようにカードを引く。	[When Summoned]\nDraw cards until you have a total of four\nin your hand.	AWAKEN				gamerch	1402	地の天使ウリエル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	PC:01 AWAKEN	14	エンジェル	R					
colorless_08_02_01_01	colorless	ギガ・サイクロプス	Giga Cyclops	8	800	3	【自分のターン】\nこのミニオンはコスト3以下のミニオンにはブロックされない。	[On Your Turn]\nThis minion cannot be blocked by\nminion with a cost of 3 or lower.	AWAKEN				gamerch	1401	ギガ・サイクロプス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	PC:01 AWAKEN	14	ジャイアント	R					
colorless_08_02_01_02	colorless	災厄竜ダスカース	Duskurse - The Devastator	8	800	2	【自分のターン】\n自分の手札にあるこのカードのフリーコストは、お互いのミニオン1体毎に1減らされる。	[On Your Turn]\nThe basic cost of this card while in your\nhand is reduced by 1 for each minion that\nis on the field.	AWAKEN				gamerch	1403	災厄竜ダスカース	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_01_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	PC:01 AWAKEN	14	ドラゴン	E					
colorless_08_02_02_00	colorless	「悪夢」ハイドラ	Hydra - The Dragon Nightmare	8	700	1	【自分のターン終了時】\n「ドラゴン・トークン」1体を出す。	[At the End of Your Turn]\nOne Token Dragon enters your field.					seesaa	1404	「悪夢」ハイドラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	PC:02 CONTRACT	11	ドラゴン	E					
colorless_08_02_02c_00	colorless	ソードゴーレム		8			【破壊時】\nこのターン終了時、自分のトラッシュにある\nドゴレム」1枚を手札に戻す。						ocr	1406	ソードゴーレム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EXCODE:02C SAO	9	ソード	R					
colorless_08_02_02c_01	colorless	「太陽神」ソルス		8			【召喚時】&\nスイッチ：「黒の剣士」\n相手のBP400以下のミ二オン全てを破壊する。破\n壊するミ二オンがいない場合、次の自分のターン終\n了時まで、自分の種族「黒の剣士」または「閃光」\nを持つミ二オン1体をBP+300/DP+1する。						ocr	1407	「太陽神」ソルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_02c_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EXCODE:02C SAO	9	ソード	L					
colorless_08_02_02r_00	colorless	「蛇巨人」サーペンティーア	Serpenteer - The Reptilian Behemoth	8			【常時】\n他の自分の種族「モンスター」を持つミニオン全て\nに[奪命]を与える。	Revenge\n[Passive]\nAll your other minions belongin\nto the\nMonster class gain the Revenge effect.					ocr	1405	「蛇巨人」サーペンティーア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	PC:02R DIVINE	10	モンスター	E					
colorless_08_02_EX02_00	colorless	ヒュージ・スタチュー	Gargangoyle	8			【破壊時】\nこのターン終了時、自分のトラッシュにある「	[When Destroyed]\nAt the end of this turn, return one\nGargangoyle from your trash to your hand.					ocr	1408	ヒュージ・スタチュー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EX:02 幻影の剣士	7	ソード	R					
colorless_08_02_EX02_01	colorless	「黄天の射手」リタ	Rita - The Divine Shot	8			【召喚時】&\nスイッチ：「黒の剣士」\n相手のBP400以下のミ二オン全てを破壊する。破\n壊する二オンがいない場合、次の自分のタン終\n了時まで、自分の種族「黒の剣士」または「閃光」\nを持つミ二オン1体をBP+300/DP+1する。	Swoop\n[When Summoned] & Switch: Sable Knight\nDestroy all your opponent's minions with\nAOOBP or lower. If there are no minions to\ndestroy, select one of your minions belonging to\nthe Sable Knight or Swift class to gain\n+300BP/+1DP until the end of your next turn.					ocr	1409	「黄天の射手」リタ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_EX02_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	8	EX:02 幻影の剣士	7	ソード	L					
colorless_08_02_ex01_00	colorless	「記憶を覗く者」メモリア	Memoria - The Seer	7	800	2	【自分のターン】\n自分の手札にあるこのカードのフリーコストは、自分の破壊されたフォース1つ毎に3減らされる。\n【召喚時】\n全フォースの中から1つを選択する。このミニオンにそのフォースの固有能力を付与する。	{On Your Turn]\nReduce the basic cost of this card in your\nhand by 3 for each of your destroyed Forces\n[When Summoned]\nSelect one Force out of all the Forces. This\nminion receives the attributes of that Force.	9Warriors				card-image	1379	「記憶を覗く者」メモリア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_08_02_ex01_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	7	EX:01 魔術都市の9戦士	13	デミゴッド	L					
colorless_09_01_03_00	colorless	均衡のドラゴン	Dragon of Equilibrium	9+			【召喚時】\n自分の種族「アルカナ」を持つミニオンがいる場\n合、相手のコスト4以下のミニオン全てを破壊する。	Pierce\n[When Summoned]\nIf you have a minion belonging to the\nArcana class on your field, destroy all your\nopponent's minions with a cost of 4 or\nlower.					ocr	1420	均衡のドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:03 EVOLVE	8	ドラゴン	E					
colorless_09_01_04_00	colorless	アラクネ	Arachnena	9+			【召喚時】\nミニオン1体を破壊する。\n【自分の夕-\nこのタンに自分が種族「アルカナ」を持つカード\nを使用していない場合、このミニオンはアタックと\n移動ができない。	[When Summoned]\nDestroy one minion.\n[On Your Turn]\nIf you haven't used a card belonging to\nthe Arcana class this turn, this minion\ncannot attack or move.					ocr	1423	アラクネ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:04 FORBIDDEN	6	モンスター	E					
colorless_09_01_05_00	colorless	「運命の糸を紡ぐ者」クロートー	Clotho - Weaver of Destiny	9+			【召喚時】\n自分のフォース1つを選択する。自分のデッキを上\nからX枚（最大4枚）見て、その中のフィールド・\nミニオンカード全てを出す。Xは選択したフォース\nのライフと同じとする。残りをランダムにデッキの\n下に戻す。	[When Summoned]\nSelect one of your Forces. Look at the top\nX cards of your deck (maximum of four)\nwhere X is equal to the number of Force\npoints of the selected Force, and put all of\nthe Field Minions on your field. Put the\nrest back on the bottom of your deck in\nrandom order.					ocr	1424	「運命の糸を紡ぐ者」クロートー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:05 GLORY	2	デミゴッド	L					
colorless_09_02_01_00	colorless	「反射の巨人」クリスタル・ベイル	Crystal Veil - The Reflector	9+	900	3	［再起］\n【常時】\nこのミニオンは相手のミニオンとマジックの効果で選択できない。	Resurge\n[Passive]\nThis minion cannot be selected as\ntarget for the effects of minions on your\nopponent's field or their Magic cards.	AWAKEN				gamerch	1413	「反射の巨人」クリスタル・ベイル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:01 AWAKEN	14	ゴレイム	E					
colorless_09_02_01_01	colorless	炎龍ヘルファイアー	Hellfire Dragon	9+	800	2	【召喚時】\nBP500以下のミニオン全てを破壊する。	[When Summoned]\nDestroy all minions with 500BP or lower.	AWAKEN				gamerch	1414	炎龍ヘルファイアー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:01 AWAKEN	14	ドラゴン	E					
colorless_09_02_01_02	colorless	「運命の図柄を描く者」ラケシス	Lachesis - Decider of Fate	9+	500	1	【召喚時】\n相手のプレイヤーのライフと自分のフォース1つのライフを交換する。	[When Summoned]\nSwitch your opponent's Life points with\none of your Force's points.	AWAKEN			https://gamerch.com/zenonzard/74429	gamerch	1415	「運命の図柄を描く者」ラケシス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_01_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:01 AWAKEN	14	デミゴッド	L					
colorless_09_02_02c_00	colorless	「最高司祭」アドミニストレータ		9+			【召喚時】\n自分の種族「アイテム」を持つマナ1つ毎に、自分\nはカードを１枚引く。						ocr	1418	「最高司祭」アドミニストレータ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	EXCODE:02C SAO	9	ソード	E					
colorless_09_02_02c_01	colorless	「ゲームマスター」茅場晶彦		9+			【常時】\n『システム管理権限]\n他のBP1000以下のミ二オン全ては、アタックも\nブロックも移動もできない。\n【自分のター\nン開始時】\nミ二オン全てにBP+100を付与する。						ocr	1419	「ゲームマスター」茅場晶彦	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_02c_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	EXCODE:02C SAO	9	ソード	L					
colorless_09_02_02r_00	colorless	復讐のドラゴン		9+	900	3	【召喚時】\n自分の破壊されたフォース1つ毎に、相手のミニオン1体を破壊する。		9Warriors				gamerch	1417	復讐のドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	PC:02R DIVINE	10	ドラゴン	E					
colorless_09_02_EX02_00	colorless	黒衣の魔導士	Magician of the Dark Robe	9+			【召喚時】\n自分の種族\n「アイテム」を持つマナ1つ毎に、自分\nはカードを１枚引く。	Revenge\n[When Summoned]\nDraw one card for each of your mana\nbelonging to the Item class.					ocr	1421	黒衣の魔導士	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	EX:02 幻影の剣士	7	ソード	E					
colorless_09_02_EX02_01	colorless	無貌の巨神	Ethereal Giant	9+			【常時】\n他のBP1000以下のミ二オン全ては、アタックも\nブロックも移動もできない。\n【自分のタ一ン開始時】\nミニオン全てにBP+100を付与する。	[Passive]\nNo other minions with 1000BP or lower\ncan attack, block, or move.\n[At the Start of Your Turn]\nAll minions receive +100BP.					ocr	1422	無貌の巨神	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_09_02_EX02_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	9+	EX:02 幻影の剣士	7	ソード	L					
